,STATION CODE,LOCATIONS,STATE,Temp,DO,PH,Conductivity,BOD,NI,Fec_col,Tot_col,WQI,WQI clf
1208,1391.0,HUSSAIN SAGAR LAKE- BUDAMERU,ANDHRA PRADESH,25.9,5.9,7.5,1454.0,13.0,11.0,53.0,345.0,168.38031188405796,0
1209,1780.0,GANDIGUDEM -MEDAK DISTRICT,ANDHRA PRADESH,25.3,2.7,7.3,4120.0,31.7,11.0,3.0,110.0,345.2653144927537,0
1210,1788.0,SAROONAGAR - RANGA REDDY DIST,ANDHRA PRADESH,24.8,3.8,7.6,1658.0,15.4,13.0,39.0,261.0,201.39960463768114,0
1211,1789.0,HIMAYAT SAGAR LAKE - R.R.DIST.,ANDHRA PRADESH,24.4,7.2,8.0,344.0,1.8,1.2,2.0,118.0,69.1710747826087,1
1212,2340.0,LAXMINARAYANA CHEVURU ATEDULABAD-RANGAREDDY,ANDHRA PRADESH,24.3,3.8,8.3,1550.0,5.2,4.1,7.0,85.0,121.51845797101451,0
1213,2341.0,MIRALAM LAKE NEAR ZOO PARK- RANGAREDDY,ANDHRA PRADESH,24.7,4.9,8.3,1623.0,5.9,5.8,28.0,575.0,123.19672811594204,0
1214,2342.0,NOOR MD.KUNTA- KATTEDAN-RANGAREDDY,ANDHRA PRADESH,24.8,1.0,8.0,3064.0,32.7,9.7,243.0,568.0,379.47809942028994,0
1215,2353.0,KONDACHARLA-AAVA LAKE- PARAWADA PHARMA CITY- VISHAKHAPATNAM,ANDHRA PRADESH,26.4,7.4,7.7,556.0,1.1,1.5,1.0,59.0,56.84886086956522,1
1216,2344.0,NALLA CHEVURU-RANGAREDDY,ANDHRA PRADESH,27.5,1.1,7.9,1760.0,15.5,2.7,36.0,240.0,219.3075391304348,0
1217,2345.0,SAI CHEVURU- NEAR TANNERY INDUSTRIES- DESAIPET- WARANGAL,ANDHRA PRADESH,23.8,3.3,7.7,9847.0,31.6,0.1,32.0,3053.0,349.7941594202899,0
1218,2346.0,BHADRAKALI CHEVURU- BHADRAKALITEMPLE- WARANGAL,ANDHRA PRADESH,23.5,6.1,7.8,377.0,1.8,0.1,2.0,35.0,70.85976463768115,1
1219,2357.0,DURGAM CHEVURU,ANDHRA PRADESH,24.8,4.1,8.0,911.0,3.5,5.0,120.0,554.17,102.37713450144928,0
1220,2359.0,PEDDA CHEVURU,ANDHRA PRADESH,24.0,3.3,7.9,1936.0,13.7,7.5,79.0,415.0,194.34234608695652,0
1221,1447.0,DHARMASAGAR TANK NEARWARANGAL,ANDHRA PRADESH,26.0,7.0,8.2,347.0,1.4,0.3,2.0,82.0,69.95878869565216,1
1222,1464.0,BIBINAGAR TANK,ANDHRA PRADESH,27.3,4.0,8.3,453.0,1.7,1.3,3.0,55.0,88.9318107246377,0
1223,2343.0,PREMAJIPET TANK- KATTEDAN- RANGAREDDY,ANDHRA PRADESH,23.5,0.0,8.4,4230.0,35.0,10.0,180.0,375.0,410.4471289855072,0
1224,2358.0,MALLAPUR TANK,ANDHRA PRADESH,24.2,2.2,7.6,1776.0,12.1,5.9,34.0,255.0,179.0232692753623,0
1225,1388.0,ULSOOR LAKE TRAINING CENTRE OF FISH BREEDING,KARNATAKA,29.0,9.3,9.4,500.0,5.3,3.1,14.0,804.0,115.0124220289855,0
1226,1446.0,HEBALLA VALLEY LAKE AT DOWNSTREAM ROADBRIDGE NR.MANDYA,KARNATAKA,27.0,4.0,7.7,425.0,3.5,1.1,216.0,1600.0,99.46858405797101,0
1227,1383.0,ORUVATHILKOTTA LAKE,KERALA,25.8,1.8,6.4,630.0,4.2,7.4,1325.0,6845.0,120.07759710144927,0
1228,1385.0,SASTHAMCOTTA LAKE,KERALA,28.9,7.3,7.3,74.0,0.9,3.7,43.0,103.0,49.68792115942029,2
1229,1574.0,PARAVUR,KERALA,28.6,6.2,7.7,23235.0,1.2,13.0,68.0,158.0,71.25629768115942,1
1230,1575.0,KOCHI (OIL TANKER JETTY),KERALA,30.3,5.8,7.2,15100.0,1.8,5.4,493.0,2533.0,77.10621217391306,0
1231,1576.0,THEKKADY,KERALA,25.5,6.9,6.3,35.0,0.4,3.3,325.0,975.0,36.19799565217391,2
1232,1577.0,KODUNGALLOOR,KERALA,29.8,6.7,7.2,17255.0,1.8,6.8,195.0,973.0,66.47459623188406,1
1233,1578.0,KAYAMKULAM,KERALA,30.4,5.0,7.2,26750.0,3.3,7.1,240.0,805.0,91.01031449275362,0
1234,1579.0,ALAPPUZHA,KERALA,29.6,5.9,6.9,259.0,2.3,3.1,203.0,450.0,65.45937855072465,1
1235,1580.0,POOKOTE,KERALA,26.3,6.6,6.3,29.0,0.3,0.9,0.0,45.0,29.105236521739126,2
1236,2312.0,VEMBANADU AT PATHIRAMANAL(ALAPPUZHA),KERALA,28.0,6.8,7.4,115.0,0.8,0.3,30.0,100.0,52.29348260869566,1
1237,2318.0,PAZHASSI RESERVOIR (KANNUR),KERALA,28.0,7.2,6.5,40.0,0.6,0.2,550.0,1025.0,44.64280144927536,2
1238,2328.0,RSVR AT MALAMPUZHA,KERALA,26.3,7.3,7.2,83.0,0.4,0.2,25.0,190.0,42.76657449275363,2
1239,2329.0,RSVR AT BHOOTHATHANKETU,KERALA,25.5,7.7,6.2,22.0,0.6,0.2,335.0,735.0,32.210106666666675,2
1240,2330.0,RSVR AT EDAMALAYAR,KERALA,29.0,7.6,6.5,21.0,0.6,0.1,245.0,1470.0,36.060740289855076,2
1241,2325.0,POND AT (PADMANABHA) SREEPADMANABHA SWAMY TEMPLE (TVPM),KERALA,26.0,7.7,7.2,228.0,2.4,0.1,333.0,1777.0,65.72313333333334,1
1242,1401.0,POND NEAR JUMA MASJID,LAKSHADWEEP,29.5,5.9,8.9,495.0,0.7,0.79,1100.0,1100.0,105.78223855072464,0
1243,1396.0,OSTERI LAKE,PONDICHERRY,30.2,10.1,8.9,285.0,1.2,0.5,120.0,554.17,68.14659711014492,1
1244,1686.0,BAHOUR LAKE,PONDICHERRY,28.9,5.8,7.4,416.0,1.4,1.3,120.0,554.17,64.6800229072464,1
1245,1420.0,KODAI KANAL LAKE,TAMIL NADU,15.7,6.9,7.0,83.0,2.6,0.1,8.0,23.0,60.26994898550724,1
1246,1421.0,UDHAGAMADALEM LAKE (OOTY),TAMIL NADU,16.3,6.3,7.2,361.0,4.0,1.7,18710.0,25368.0,498.1474640579711,0
1247,1452.0,YERCAUD LAKE- SALEM,TAMIL NADU,19.3,7.3,7.3,261.0,1.9,1.6,287.0,557.0,63.84374115942029,1
1248,1343.0,KANKORIA LAKE ATAHMEDABAD- NR.BALVATIKA,GUJARAT,27.0,7.7,8.0,1283.0,10.7,0.4,308.0,558.0,152.52695333333332,0
1249,1344.0,CHANDOLA LAKE AT AHMEDABAD,GUJARAT,30.0,5.1,7.3,585.0,13.0,0.2,2300.0,4300.0,217.91382753623188,0
1250,1345.0,AJWAH LAKE AT SRI SAYAJI SABVAR-BARODA,GUJARAT,27.3,7.5,8.1,314.0,3.4,0.3,4.0,5.0,83.54135391304345,0
1251,1346.0,SURSAGAR LAKE AT BARODA,GUJARAT,26.8,6.1,7.4,1892.0,4.6,0.4,8.0,17.0,89.19610463768116,0
1252,1972.0,NALSAROVAR LAKE (SANAND)- DIST.AHMEDABAD,GUJARAT,27.5,6.3,8.3,4512.0,18.3,1.0,42.0,105.0,226.5430907246377,0
1253,1973.0,BINDUSAROVAR- SIDDHPUR   (DIST.PATAN),GUJARAT,28.5,4.9,8.2,471.0,9.0,0.5,15.0,32.0,147.66226144927535,0
1254,1975.0,LAKHOTA TALAV-JAMNAGAR,GUJARAT,29.0,7.2,8.2,310.0,5.0,0.5,15.0,43.0,101.15626144927535,0
1255,1976.0,NARSIMEHTA TALAV- JUNAGADH,GUJARAT,26.5,4.7,8.0,924.0,5.6,0.1,17.0,45.0,115.15862202898549,0
1256,1977.0,CITY LAKE OF NADIAD,GUJARAT,27.0,7.2,8.5,1474.0,19.7,0.79,93.0,54.0,238.50266811594201,0
1257,2075.0,DHAROI DAM- DIST.MEHSANA.,GUJARAT,28.9,7.1,8.0,548.0,4.5,0.5,12.0,24.0,93.72122840579709,0
1258,2076.0,ANKLESHWAR RESERVOIRAT GIDC ANKLESHWAR ATVALIA ROAD,GUJARAT,26.6,7.3,7.5,331.0,1.2,0.5,25.0,580.0,55.22933449275363,1
1259,2077.0,MOTICHER LAKE NR KAKARPARATOMIC POWER STATION- SURAT,GUJARAT,27.9,5.9,8.1,379.0,2.2,0.4,2017.0,5930.0,126.43237855072465,0
1260,2078.0,KUWADAVA LAKE- VILL. KUWADAVA- DIST. RAJKOT.,GUJARAT,27.6,5.9,7.9,1047.0,2.3,0.1,15.0,31.0,78.41775855072464,0
1261,1979.0,OLPAD- VILLAGE POND:OLPAD- SURAT,GUJARAT,31.5,5.0,8.0,642.0,7.0,0.2,46000.0,110000.0,1166.4714544927538,0
1262,2079.0,DHUDHIA TALAV AT NAVSARI- DIST.NAVSARI.,GUJARAT,29.4,7.1,8.2,331.0,2.0,0.2,7249.0,13451.0,237.87432840579706,0
1263,1971.0,THOL TANK (KALOL) (DIST. MEHASANA),GUJARAT,29.0,8.6,8.0,591.0,25.8,0.6,510.0,895.0,286.2703373913044,0
1264,1373.0,UPPER LAKE AT BHOPAL (INTAKEPOINT),MADHYA PRADESH,27.3,7.2,8.0,289.0,3.0,0.2,4.0,643.0,79.83174144927536,0
1265,2137.0,UPPER LAKE AT YATCH CLUB,MADHYA PRADESH,26.0,6.6,7.6,415.0,4.2,1.8,2.0,205.0,86.45875652173913,0
1266,2138.0,UPPER LAKE AT KARBALA CLUB,MADHYA PRADESH,27.5,7.2,7.7,410.0,1.5,0.79,2.0,210.0,61.297408115942034,1
1267,2139.0,UPPER LAKE AT BAIRAGARH CLUB,MADHYA PRADESH,27.5,6.9,7.1,310.0,1.0,6.8,4.0,89.0,48.551342318840575,2
1268,1374.0,LOWER LAKE AT BHOPAL OUTLET,MADHYA PRADESH,25.8,11.2,8.0,457.0,5.1,4.2,14.0,2400.0,80.25929652173913,0
1269,1466.0,MULTAI TANK LAKE ATVILLA. KHARI ON BETULAMRAVATIROADM.P.,MADHYA PRADESH,20.0,7.7,8.4,254.0,1.0,0.79,120.0,22.0,69.15009333333334,1
1270,2128.0,KHANDARI RESERVOIR WATER OFFTAKE POINT,MADHYA PRADESH,23.4,6.6,7.5,375.0,1.5,0.7,0.0,190.0,60.645789855072465,1
1271,2129.0,PERIAT TANK JABALPUR,MADHYA PRADESH,22.4,6.6,7.5,337.0,1.2,1.1,3.0,144.0,58.081743188405795,1
1272,2131.0,YASHWANT SAGAR ATINDORE,MADHYA PRADESH,26.8,6.9,7.9,493.0,1.5,1.5,1.0,133.0,66.26951565217391,1
1273,2132.0,BILAWALI TALAB AT INDORE,MADHYA PRADESH,27.8,7.1,7.4,310.0,2.8,3.2,0.0,158.0,68.26394840579711,1
1274,2134.0,NAGCHUN TALAB AT KHANDWA,MADHYA PRADESH,27.4,7.6,7.7,292.0,1.5,1.0,0.0,135.0,59.30936028985507,1
1275,2136.0,SHAHPURA LAKE AT WEIR NEAR AYUSHMAN HOSPITAL- BHOPAL,MADHYA PRADESH,27.5,8.9,7.6,452.0,6.2,3.5,8.0,940.0,93.58606318840577,0
1276,2140.0,KERWA DAM NEAR REST HOUSE- BPL,MADHYA PRADESH,27.0,6.8,7.5,216.0,2.5,1.7,2.0,130.0,68.64096927536232,1
1277,2141.0,JANUNIA TALAB NEAR W/S,MADHYA PRADESH,27.5,7.3,7.3,480.0,2.5,6.8,12.0,188.0,63.61297449275362,1
1278,1285.0,PICHOLA LAKE AT UDAIPUR (WATERINTAKE POINT),RAJASTHAN,28.3,5.7,8.6,623.0,1.6,0.5,7.0,87.0,85.12150579710145,0
1279,1286.0,UDAISAGAR LAKE AT UDAIPUR (INTAKE PT.),RAJASTHAN,27.8,3.2,8.5,2010.0,7.5,0.5,12.0,355.0,148.11407971014492,0
1280,1414.0,PUSHKAR LAKE,RAJASTHAN,24.0,1.5,7.9,428.0,11.0,0.3,9.0,289.0,176.40783130434787,0
1281,1481.0,FATEH SAGAR LAKE AT UDAIPUR INTAKE POINT OF PHED,RAJASTHAN,27.5,5.8,8.7,570.0,1.3,0.3,5.0,69.0,83.63913217391304,0
1282,1714.0,KAYALANA JHEEL JODHPUR,RAJASTHAN,23.6,6.6,7.9,318.0,1.3,0.4,4.0,11.0,65.82306985507248,1
1283,1716.0,NAKKI LAKE- MT.ABU,RAJASTHAN,21.8,5.1,7.9,555.0,1.2,0.5,4.0,9.0,72.21680753623188,1
1284,2046.0,SUKHNA LAKE,CHANDIGARH,24.5,8.1,8.0,252.0,2.1,0.5,120.0,554.17,70.10387624057971,1
1285,1291.0,GOBINDSAGAR LAKE AT BILASPUR,HIMACHAL PRADESH,18.9,9.2,8.0,278.0,0.7,0.79,110.0,540.0,52.23242898550724,1
1286,1292.0,PONGDAM LAKE AT PONG VILLAGE,HIMACHAL PRADESH,17.5,8.6,7.9,191.0,0.3,0.79,11.0,179.0,47.555690724637685,2
1287,1429.0,RENUKA LAKE - 35 KM FROM PATNA SAHIB NORTH,HIMACHAL PRADESH,22.0,6.4,8.0,699.0,1.2,0.79,16.0,30.0,68.03188376811593,1
1288,1349.0,BRAHMSAROVAR LAKE ATKURUKSHETRA,HARYANA,25.9,6.4,8.3,226.0,2.2,0.3,120.0,554.17,84.34796783478262,0
1289,1382.0,HARIKE LAKE DOWNSTREAM FROM CANAL,PUNJAB,17.7,5.7,7.5,430.0,1.9,2.4,83.0,500.0,70.61683913043478,1
1290,1765.0,RABINDRASAROVAR NATIONAL LAKE-CALCUTTA,WEST BENGAL,28.4,8.8,7.8,322.0,3.7,0.1,12000.0,20000.0,344.22521681159424,0
1291,2205.0,MER BEEL AT MADHABPUR,ASSAM,24.0,2.8,6.8,172.0,4.2,0.1,120.0,1590.0,93.52523420289856,0
1292,2206.0,DALONI BEEL NEAR JOGIGHOPA,ASSAM,28.0,7.3,7.6,95.0,2.3,0.1,180.0,805.0,70.08188115942026,1
1293,1263.0,ELANGABEEL SYSTEM POND (CONNECTED TO R.KOLANG),ASSAM,28.9,0.6,7.5,3168.0,36.0,0.5,798.0,1678.0,413.46076057971015,0
1294,2207.0,BOR BEEL AT JAKAI.,ASSAM,24.0,6.4,6.7,54.0,5.6,0.1,120.0,1387.0,86.79228376811592,0
1295,2208.0,BORPUKHURI- NAZIRA,ASSAM,23.5,5.9,6.9,60.0,2.0,0.1,0.0,530.0,57.96329855072464,1
1296,2209.0,GAURISAGAR TANK- GAURISAGAR,ASSAM,23.0,5.5,7.2,246.0,3.4,0.2,0.0,715.0,77.58099971014494,0
1297,2210.0,RAJMAW PUKHURI- JORHAT,ASSAM,23.0,6.3,7.0,93.0,2.6,0.4,340.0,790.0,70.69741072463769,1
1298,2211.0,PADUMPUKHURI- TEZPUR,ASSAM,25.0,7.8,7.3,116.0,7.0,0.2,0.0,910.0,100.13349971014493,0
1299,2212.0,GOPHUR TANK- GOPHUR,ASSAM,23.7,7.8,7.2,117.0,6.1,0.1,0.0,467.0,90.32252637681158,0
1300,2213.0,JAIPAL PUKHURI- SIPAJHAR,ASSAM,26.0,4.6,7.5,70.0,5.9,0.1,120.0,850.0,111.88082898550725,0
1301,2214.0,BOTODRIVA SATRA POND- NAGAON,ASSAM,28.8,6.2,6.9,61.0,12.1,0.1,100.0,443.0,148.11631768115944,0
1302,2215.0,SARAN BEEL,ASSAM,30.8,7.1,7.2,94.0,1.7,0.2,180.0,545.0,58.74236840579711,1
1303,2217.0,SUBHAGYA KUNDA POND KAMAKHYA TEMPLE- GUWAHATI,ASSAM,27.3,10.9,7.7,716.0,7.9,0.6,545.0,1205.0,112.41573739130436,0
1304,2218.0,DEEPAR BEEL AT BORAGAON NEARIASST- GUWAHATI,ASSAM,30.7,4.6,6.8,318.0,10.7,0.1,900.0,1900.0,159.74198898550725,0
1305,2219.0,BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE- HAJO,ASSAM,32.0,10.9,8.6,289.0,7.4,0.1,360.0,820.0,119.29193072463768,0
1306,2220.0,CHAND DUBI BEEL- CHAND DUBI,ASSAM,29.7,8.3,6.4,47.0,1.5,0.1,367.0,1097.0,41.5437915942029,2
1307,2221.0,GANGA PUKHURI- NALBARI (GORDON SCHOOL),ASSAM,29.8,7.5,7.5,81.0,5.0,0.1,180.0,605.0,91.2370272463768,0
1308,2222.0,RAJADINIA PUKHURI AT ABHAYAPURI,ASSAM,28.5,7.3,7.3,37.0,9.1,0.1,180.0,905.0,125.07672115942026,0
1309,2223.0,MAHAMAYA MANDIR PUKHURI,ASSAM,29.0,6.8,7.3,81.0,7.3,0.1,0.0,727.0,107.541075942029,0
1310,2224.0,RAJAPUKHURI AT GAURIPUR,ASSAM,29.0,6.4,7.7,80.0,5.6,2.8,0.0,720.0,101.65446376811593,0
1311,2225.0,BASKANDI POND INSIDE THE BASKANDI MADRASA- BASKANDI,ASSAM,10.5,7.6,7.3,200.0,2.8,0.1,0.0,910.0,63.92482028985507,1
1312,2226.0,SIVASAGAR TANK (BORPUKHURI)NEAR SIVADOL,ASSAM,23.5,5.9,6.9,110.0,4.1,0.2,0.0,1005.0,76.67893188405797,0
1313,2227.0,HORDAI PUKHURI- CHARAIDEW,ASSAM,22.0,4.5,6.6,132.0,2.1,0.1,0.0,1100.0,60.51695594202897,1
1314,2228.0,GALA BEEL AT DERGAON,ASSAM,28.5,7.8,6.9,190.0,3.1,0.1,180.0,820.0,62.630246376811606,1
1315,1532.0,GOYSAGAR TANK- SIBSAGAR,ASSAM,20.7,6.5,6.8,168.0,2.8,0.1,0.0,473.0,60.43359681159419,1
1316,1426.0,LOKTAK LAKE AT BISHNUPUR,MANIPUR,28.2,5.7,6.8,215.0,2.4,0.79,120.0,20.0,63.37961246376811,1
1317,1629.0,SENDRA (LOKTAK LAKE),MANIPUR,27.4,5.5,7.4,157.0,2.4,0.79,120.0,15.0,74.7439263768116,1
1318,1630.0,KARANG ISLAND(LOKTAK LAKE),MANIPUR,27.9,5.7,7.3,313.0,2.4,0.79,120.0,10.0,72.07897246376811,1
1319,1727.0,LAXMI NARAYAN BARI PALACE COMPOUND,TRIPURA,28.3,5.6,7.9,257.0,2.2,0.4,400.0,462.0,87.43813942028987,0
1320,1728.0,RUDRASAGAR- SONUMURA,TRIPURA,29.1,5.4,7.5,146.0,2.0,0.1,398.0,490.0,79.59065333333332,0
1321,2119.0,BETWA AT NAYAPUR DOWNSTREAM MANDIDEEP INDL.AREA NO.1-.RAISEN,MADHYA PRADESH,27.0,6.2,7.9,1016.0,3.7,4.97,3.0,528.0,89.73707101449274,0
1322,2121.0,BETWA NEAR ROAD BDG- BHOJPUR,MADHYA PRADESH,27.0,8.3,7.8,452.0,3.0,3.2,3.0,123.0,71.29514492753623,1
1323,2122.0,BETWA NEAR W/S INTAKE WELL POINT RAISEN,MADHYA PRADESH,27.4,7.8,7.6,328.0,1.5,3.45,0.0,87.0,56.87641304347825,1
1324,1614.0,BETWA NEAR INTAKE POINT-VIDISHA,MADHYA PRADESH,26.8,7.8,7.6,331.0,1.9,1.52,1.0,263.0,60.267679710144925,1
1325,2124.0,BETWA AT CHARANTIRGHAT- VIDISHA,MADHYA PRADESH,28.0,7.6,7.5,369.0,2.4,0.78,1.0,100.0,63.81144695652174,1
1326,2125.0,BETWA DOWNSTREAM AFTER MIXING BAIS ATVIDISHA,MADHYA PRADESH,27.0,7.8,7.5,418.0,2.7,0.75,0.0,59.0,65.48125304347826,1
1327,1356.0,BETWA B/C YAMUNA AT HAMIRPUR,UTTAR PRADESH,23.0,8.0,8.3,411.0,2.0,0.79,71.0,355.0,73.84773246376814,1
1328,2120.0,KALIASOT NR RD BDG- MANDIDEEP,MADHYA PRADESH,27.5,7.8,7.8,416.0,3.0,2.98,3.0,171.0,73.6791663768116,1
1329,1365.0,CHAMBAL AT NAGDA UPSTREAM (WATERINTAKE POINT),MADHYA PRADESH,26.3,7.0,8.2,668.0,2.0,1.06,120.0,220.0,78.0618620289855,0
1330,1366.0,CHAMBAL AT NAGDA DOWNSTREAM,MADHYA PRADESH,27.6,6.6,7.7,7605.0,2.4,1.23,120.0,554.17,76.46525392173912,0
1331,1418.0,CHAMBAL AT GANDHI SAGAR DAM- RAMPURA,MADHYA PRADESH,27.7,7.6,8.0,413.0,2.0,0.65,120.0,280.0,71.61561362318841,1
1332,1288.0,CHAMBAL AT KOTA UPSTREAM (INTAKE PT.NEAR BARRAGE),RAJASTHAN,29.0,5.9,8.1,318.0,1.3,0.29,3.0,13.0,72.62899188405797,1
1333,1289.0,CHAMBAL AT KOTA DOWNSTREAM(2 KM. FROM CITY),RAJASTHAN,27.1,5.9,8.3,506.0,3.3,0.5,6.0,91.0,93.95277188405798,0
1334,1609.0,CHAMBAL AT DHOLPUR,MADHYA PRADESH,20.4,7.9,7.7,607.0,1.9,0.39,120.0,554.17,64.15372348695651,1
1335,1413.0,CHAMBAL AT RAMESHWARGHATNR.SAWAIMADHOPUR,RAJASTHAN,27.3,5.5,8.0,479.0,1.3,0.5,4.0,12.0,72.89759971014492,1
1336,1376.0,CHAMBAL AT ETAWAH B/C YAMUNA,UTTAR PRADESH,23.8,8.4,8.0,455.0,2.0,0.79,10620.0,213000.0,346.63986463768117,0
1337,1510.0,TONS RIVER,HIMACHAL PRADESH,16.1,8.8,7.7,258.0,1.2,0.29,76141.0,707190.0,1889.0638101449276,0
1338,1607.0,GOHAD DAM- GOHAD,MADHYA PRADESH,14.8,8.2,7.7,510.0,1.4,0.25,120.0,554.17,58.24781595072464,1
1339,1613.0,KOLAR DAM WATER SUPPLY INTAKEWELL- DISTT.SEHORE,MADHYA PRADESH,26.4,7.8,7.4,259.0,1.7,0.28,0.0,118.0,54.81986637681161,1
1340,1369.0,KSHIPRA AT RAMGHAT AT UJJAIN,MADHYA PRADESH,25.0,7.3,8.2,979.0,7.0,1.11,120.0,1600.0,121.25608782608694,0
1341,1370.0,KSHIPRA AT TRIVENISANGAM,MADHYA PRADESH,24.9,7.0,8.2,914.0,5.0,1.34,120.0,1600.0,105.00619536231883,0
1342,1468.0,KSHIPRA AT SIDDHAWAT (DOWNSTREAM),MADHYA PRADESH,25.5,6.3,8.3,1057.0,8.0,1.23,120.0,1600.0,136.68523739130436,0
1343,1615.0,PARVATI NEAR INTAKE POINTPILLUKHEDI DISTT.RAJGARH,MADHYA PRADESH,19.0,8.1,7.4,294.0,1.7,0.79,120.0,488.0,56.17346550724639,1
1344,1433.0,SANKH AT TIGRA RESERVOIR,MADHYA PRADESH,24.0,7.7,7.4,647.0,1.7,0.35,120.0,554.17,58.141924066666675,1
1345,1608.0,SINDH AT DABRA,MADHYA PRADESH,25.0,7.8,8.1,735.0,1.2,0.3,120.0,554.17,65.40073044347827,1
1346,1075.0,SONE AT KOELWAR,BIHAR,22.8,8.4,7.9,231.0,2.1,0.79,650.0,1167.0,78.79952463768116,0
1347,1763.0,CHURNI AT GADE BORDER (BANGLADESH - INDIA BORDER),WEST BENGAL,30.5,4.1,7.8,303.0,1.2,0.79,14000.0,22000.0,389.41756376811594,0
1348,1764.0,CHURNI DOWNSTREAM OF SANTIPUR TOWN,WEST BENGAL,28.0,3.7,8.0,473.0,1.6,0.79,19500.0,42083.0,524.3603715942029,0
1349,1823.0,DHOUS AT MADHUBANI,BIHAR,24.3,7.9,8.1,374.0,2.2,0.79,750.0,1575.0,87.89337942028985,0
1350,1735.0,GOVIND SAGAR,UTTAR PRADESH,20.3,7.9,8.2,216.0,1.5,0.79,34.0,213.0,67.27497942028984,1
1351,1185.0,GHATPRABHA AT DOWNSTREAM OF MUDHOL RD CROSS BDG,KARNATAKA,27.0,6.03,7.9,697.0,0.6,13.3,471.0,1078.0,74.41808550724637,1
1352,1163.0,GHATPRABHA AT W A POINT TO GOKAK TOWN,KARNATAKA,29.0,7.15,8.0,443.0,1.18,13.5,695.0,1255.0,80.85539826086956,0
1353,1187.0,MALPRABHA AT DOWNSTREAM OF KHANAPUR VILLAGE,KARNATAKA,29.0,6.4,7.5,323.0,1.73,4.0,745.0,3450.0,81.17498376811595,0
1354,1164.0,MALPRABHA AT WATER ABSTR PT TO HUBLI-DHARWAR,KARNATAKA,29.0,6.78,8.2,345.0,0.35,3.1,154.0,516.0,65.48295333333331,1
1355,1186.0,MALPRABHA AT DOWNSTREAM OF AIHOLE TOWN,KARNATAKA,29.0,6.8,8.1,1110.0,0.9,11.0,645.0,1675.0,80.65744927536231,0
1356,2195.0,NIRA AT DOWNSTREAM OF JUBILANT ORGANOSIS- PUNE ,MAHARASHTRA,27.0,4.27,8.0,964.0,12.8,0.2,181.0,871.0,184.7875492753623,0
1357,1463.0,NIRA AT SAROLE BDG ON PUNE-BANGLORE HIGHWAY,MAHARASHTRA,25.0,6.22,8.1,348.0,7.93,0.1,143.0,746.0,133.01936028985506,0
1358,2186.0,VENNA AT VARYE- SATARA ,MAHARASHTRA,19.0,6.17,8.0,349.0,7.17,0.1,104.0,704.0,123.92546376811595,0
1359,2189.0,KOYNA AT KARAD ,MAHARASHTRA,20.0,5.13,8.1,193.0,13.4,0.1,79.0,579.0,185.19840811594202,0
1360,2194.0,MULA AT HARRISON BRIDGE NEARMULA- PAWANA SANGAM ,MAHARASHTRA,27.0,3.92,7.8,875.0,21.7,0.4,288.0,1188.0,264.21888028985506,0
1361,2193.0,MULA AT AUNDH BRIDGE- AUNDGAON ,MAHARASHTRA,27.0,3.38,7.9,414.0,21.8,0.2,284.0,1388.0,269.27026318840586,0
1362,2192.0,MULA-MUTHA AT MUNDHAWA BRIDGE ,MAHARASHTRA,28.0,3.18,7.8,334.0,20.6,0.3,250.0,1433.0,257.12587043478266,0
1363,2191.0,MUTHA AT SANGAM BRIDGE NEAR GANAPATHY GHAT ,MAHARASHTRA,28.0,1.12,7.7,432.0,26.2,0.2,260.0,1700.0,315.1618284057971,0
1364,2196.0,PAWANA AT SANGAVIGAON- PUNE ,MAHARASHTRA,26.0,2.87,7.8,537.0,19.8,0.2,230.0,1413.0,251.12296666666666,0
1365,2197.0,INDRAYANI AT DOWNSTREAM OF ALANDIGAON-PUNE,MAHARASHTRA,24.0,4.15,8.0,354.0,15.3,0.1,162.0,808.0,206.91596028985504,0
1366,38.0,TUNGHABHADRA AT HONNALI BRIDGE-KARNATAKA,KARNATAKA,26.0,7.25,7.9,252.0,1.88,0.2,53.0,71.0,68.8898779710145,1
1367,1029.0,TUNGHABHADRA AT HARALAHALLI BRIDGE- KARNATAKA,KARNATAKA,26.0,7.86,8.1,264.0,1.74,0.2,50.0,62.0,68.12232753623188,1
1368,29.0,TUNGHABHADRA AT ULLANUR-KARNATAKA,KARNATAKA,27.0,7.6,8.2,743.0,3.1,0.5,17271.0,30375.0,470.53901362318845,0
1369,1785.0,TUNGHABHADRA AT MANTHRALAYAM - KURNOOL DIST ,ANDHRA PRADESH,25.0,7.23,8.0,1046.0,2.6,2.8,131.0,1425.0,79.57616202898551,0
1370,1174.0,TUNGHABHADRA AT KURNOOL UPSTREAM-BAVAPURAM,ANDHRA PRADESH,26.0,6.75,7.6,1032.0,2.93,1.5,145.0,1475.0,78.03772608695652,0
1371,1168.0,TUNGHA AT DOWNSTREAM OF SHIMOGA TOWN,KARNATAKA,26.0,6.63,7.1,199.0,1.89,0.2,89.0,114.0,58.866537101449275,1
1372,1896.0,CONFLUENCE POINT OF TUNGA ANDBHADRA AT KUDLI,KARNATAKA,25.0,5.6,7.6,345.0,1.8,0.3,105.0,140.0,72.10742608695651,1
1373,1091.0,BHADRA AT MALLESWARAM DOWNSTREAM OF KIOCL,KARNATAKA,22.0,6.75,7.0,94.0,1.55,0.2,285.0,1177.0,58.085912753623184,1
