STATION CODE,LOCATIONS,STATE,Temp,PH,Conductivity,BOD,NI,Fec_col,Tot_col,DO
1177.0,"MUNERU BEFORE CONFL. WITH KRISHNA, NANDIGAMA, A.P.",ANDHRA PRADESH,22.0,7.5,747.0,0.6,0.41,2.0,1200.0,6.4
1895.0,KAGINA D/S OF SEWAGE DISPOSAL POINT,KARNATAKA,28.2,8.3,576.0,2.7,0.66,1180.0,1600.0,6.9
2777.0,"KAGINA AT SHAHABAD BRIDGE, KARNATAKA",KARNATAKA,27.7,8.2,586.0,2.3,0.52,814.0,1375.0,6.9
2349.0,"RIVER NAKKAVAGU, BACHUGUDEM,MEDAK",ANDHRA PRADESH,28.2,7.9,1898.0,9.0,9.64,36.0,267.0,4.8
2350.0,"RIVER HUNDRI, JOHARPUR(V), NEAR TEMPLE, KURNOOL",ANDHRA PRADESH,,,,,1.3,,,
2351.0,"RIVER KUNDU, NANDYAL, NEAR OVER BDG., KURNOOL",ANDHRA PRADESH,25.2,7.9,398.0,2.7,1.38,90.0,956.0,5.9
2763.0,"ASANGI NALLA AT ASANGI VILLAGE, KARNATAKA",KARNATAKA,29.5,8.1,800.0,1.5,4.19,381.0,1263.0,6.1
2267.0,CREEK AT DANDO MOLLO-VELSAO-MAMUGAO,GOA,30.0,8.8,,1.3,5.0,23.0,240.0,7.5
2080.0,MASMA KHADI- OLPAD- SARAS ROAD,GUJARAT,29.0,7.7,1838.0,3.4,0.5,12314.0,31657.0,4.5
2081.0,AMLAKHADI CREEK AT PUNGAM,GUJARAT,27.0,7.2,4576.0,81.2,1.4,1700.0,6040.0,0.0
1316.0,BASSEIN CREEK AT BASSIN IN THANE,MAHARASHTRA,28.0,8.0,37099.0,7.8,1.0,391.0,1040.0,3.8
1317.0,THANE CREEK AT ELEPHANTA ISLAND- MAHARASHTRA,MAHARASHTRA,31.0,7.6,47587.0,9.8,1.4,51.0,261.0,3.6
1318.0,MAHIM CREEK AT MAHIM BAY,MAHARASHTRA,31.0,7.5,49533.0,21.8,1.2,249.0,648.0,2.7
2184.0,VASHI CREEK AT AIROLI BRIDGE,MAHARASHTRA,26.0,7.8,21643.0,7.2,1.7,670.0,1054.0,5.4
2185.0,VASHI CREEK AT VASHII BRIDGE,MAHARASHTRA,26.0,7.5,36564.0,9.2,1.7,289.0,770.0,5.0
2165.0,SEA WATER AT GATEWAY OF INDIA,MAHARASHTRA,32.0,7.6,45189.0,8.3,1.2,633.0,1067.0,4.1
2166.0,SEA WATER AT CHARNI ROAD CHOUPATHY,MAHARASHTRA,32.0,7.6,45190.0,9.3,1.2,342.0,871.0,3.5
2167.0,SEA WATER AT WORLI SEA FACE,MAHARASHTRA,32.0,7.6,45591.0,9.2,1.2,382.0,781.0,3.8
2169.0,SEA WATER AT VERSOVA,MAHARASHTRA,31.0,7.7,51133.0,9.6,1.0,333.0,457.0,4.5
1886.0,W.YAMUNA CANAL AT TAJEWALA,HARYANA,23.0,8.0,259.0,1.0,0.1,,,6.8
2056.0,WESTERN YAMUNA CANAL AT DAMLA D/S OF YAMUNA NAGAR,HARYANA,23.0,7.7,1017.0,69.8,,2639209.0,23914545.0,1.6
1109.0,W.YAM.CANAL WC-1(Y.NAGAR)100M DOWNSTREAM AFTER RECEIVING IND.&SEW.EFFL,HARYANA,32.0,7.7,1277.0,166.0,1.5,,,3.6
1110.0,W.YAM.CANAL WC-2 (NEAR KARNALAKE)G.T.ROAD KARNAL,HARYANA,32.0,8.1,324.0,2.2,0.4,,,6.3
1111.0,WYC C-3 DELHI BRANCH R.D.245250,HARYANA,20.0,8.1,236.0,1.5,0.3,,,6.5
1112.0,W.YAM.CANAL C-4 BEFORE ENTERINTO DELHI BRANCH-R.D.282628,HARYANA,20.0,8.2,234.0,1.1,0.2,,,6.5
1114.0,W.YAM.CANAL WC-6 SIRSA BRANCH AT RD.BRIDGE JIND KAITHAL ROAD,HARYANA,19.0,7.8,211.0,2.1,0.3,,,6.4
1115.0,W.YAM.CANAL C-7 DELHI PARALLELBRANCH AT KHUBRU FALL RD-145252,HARYANA,20.0,8.1,234.0,1.9,0.3,,,6.5
1116.0,W.YAM.CANAL WC-4 DELHI PARALLEL BRANCH AT PANIPAT,HARYANA,19.0,8.1,446.0,1.8,0.3,,,6.4
1479.0,WESTERN YAMUNA CANAL AT HAIDERPUR WATER WORKS,DELHI,23.0,7.8,245.0,1.0,0.7,65100.0,4189750.0,8.4
2268.0,CUMBARJUA CANAL CORLIM (DISCHARGE PT SYNGENTA LTD),GOA,30.0,7.3,,2.9,0.1,540.0,2400.0,6.4
2073.0,NARMADA MAIN CANAL- NR.VILLAGE.LIMBADIA- GANDHINAGAR.,GUJARAT,28.0,8.1,403.0,5.3,0.4,18.0,33.0,7.6
2074.0,TAPI CANAL AT VILLAGE UMARWADA- NEAR GIDC ESTATE OF PANOLI,GUJARAT,28.0,7.7,332.0,1.2,0.7,78.0,1200.0,7.7
1419.0,GURGAON CANAL- GC-1-(NR BADARPUR BORDER),HARYANA,24.0,7.3,1077.0,22.0,4.1,,,2.5
1729.0,NEAR PRAGATI VIDYABHAWAN,TRIPURA,29.0,7.6,300.0,11.1,0.5,627.0,763.0,1.0
2354.0,SAMARLA KOTACANAL-KAKINADA-EAST GODAVARI,ANDHRA PRADESH,23.0,7.7,251.0,1.5,0.7,4.0,178.0,6.6
2355.0,TULJE BAGH CANAL- TEKRI DRAIN-KAKINADA-EAST GODAVARI,ANDHRA PRADESH,25.0,7.6,947.0,2.2,1.2,5.0,323.0,5.9
2047.0,N-CHOE (ATTAWA CHOE),CHANDIGARH,23.0,7.3,642.0,47.8,0.7,,,1.2
2048.0,PATIALA KI RAO,CHANDIGARH,24.0,7.4,1014.0,50.0,1.0,,,1.2
2049.0,SUKHNA CHOE,CHANDIGARH,23.0,7.3,960.0,46.6,1.0,,,1.7
2178.0,CHIKHALI NALLAH MEETS GODAVARI,MAHARASHTRA,25.0,6.8,986.0,28.6,3.6,22.0,42.0,3.6
15.0,WELL AT KUYYURA- A.P.,ANDHRA PRADESH,25.0,7.1,178.0,0.5,0.3,2.0,138.0,
16.0,WELL AT TADAVAI A.P.,ANDHRA PRADESH,24.0,7.0,897.0,0.8,4.2,2.0,14.0,
26.0,WELL AT VIJAYWADA- A.P.,ANDHRA PRADESH,30.0,7.4,1101.0,0.8,1.8,2.0,1100.0,
27.0,WELL AT PEDDAVOORA- A.P.,ANDHRA PRADESH,22.0,8.0,656.0,,1.5,2.0,50.0,
1791.0,B/W.- EAST OF SAICHERUVU-PAIDIPALLY (V)-WARANGAL DIST.,ANDHRA PRADESH,23.0,7.1,1182.0,0.3,10.5,21.0,412.0,
1792.0,B/W -NEAR CKM COLLEGE -ENUMAMULA (V) -WARANGAL DIST.,ANDHRA PRADESH,23.0,7.0,2764.0,0.4,9.2,2.0,40.0,
1793.0,O/W - BHOOMAIAH NEAR ASHPONDSOF NTPC - KUNDANPALLY (V) - RAMAGUNDAM - KARIMNAGAR- A.P,ANDHRA PRADESH,24.0,7.3,1634.0,0.45,4.4,2.0,82.0,
1794.0,B/W - MANAKONDUR (V) - KARIMNAGAR DIST.- A.P,ANDHRA PRADESH,24.0,7.3,789.0,0.35,8.0,2.0,22.0,
1525.0,B/W - IDA - NEAR CHAITANYA CHLORIDES -PASHAMAYLAM - MEDAK,ANDHRA PRADESH,22.0,7.6,1218.0,,1.3,,,
1811.0,B/W.- PRIMARY SCHOOL -RUDRAVELLI (V) - BIBINAGAR (M)- NALGONDA DIST.- A.P,ANDHRA PRADESH,21.0,7.6,1532.0,,0.7,,,
1810.0,B/W - SRI RAMNAGAR COLONY- SAKKAR NAGAR- BODHAN- NIZAMABAD DIST.- A.P,ANDHRA PRADESH,25.0,7.6,1197.0,,3.3,2.0,70.0,
1513.0,B W.- KRISHNA MURTHY- D.NO.48-16-43 AUTONAGAR VIJJAYAWADA- KRISNA DIST.- A.P.,ANDHRA PRADESH,30.0,7.5,1128.0,1.0,1.8,2.0,1100.0,
1514.0,B/W.- VIJAY KUMAR AUTONAGARVIJAYAWADA- KRISHNA DIST.,ANDHRA PRADESH,30.0,7.4,1470.0,0.8,11.2,2.0,1100.0,
1515.0,B/W.- NAGARAM(V)- PALVONCHA- KHAMMAM DIST.- A.P.,ANDHRA PRADESH,27.0,7.6,1925.0,2.2,9.0,2.0,1040.0,
1516.0,B W OF NAVLOK GARDENS NELLORE,ANDHRA PRADESH,31.0,7.2,2041.0,3.0,6.1,2.0,1100.0,
1517.0,B/W.- TUNGBHADRA RIVER NEAR KURNOOL- A.P.,ANDHRA PRADESH,25.0,7.4,1650.0,1.6,7.4,3.0,11.0,
1518.0,B/W.- NANDYAL- KURNOOL DIST.- A.P.,ANDHRA PRADESH,25.0,7.7,2079.0,1.4,5.8,4.0,13.0,
1519.0,B/W.- NAGIRI- CHITTOOR DIST.- A.P,ANDHRA PRADESH,25.0,7.6,1784.0,1.6,7.9,16.0,220.0,
1520.0,B/W.- SWARNAMUKHI RIVER-SRIKALAHASTI- CHITTOOR DIST.,ANDHRA PRADESH,23.0,7.8,1160.0,2.1,6.4,38.0,284.0,
1521.0,O/W.- NEAR RAMA TEMPLE - WARD No.2 - MINDI - VISAKHAPATNAM- A.P,ANDHRA PRADESH,28.0,7.2,4300.0,1.1,46.4,3.0,780.0,
1522.0,O/W.PEDDANUYYI - VIZIANAGARAM,ANDHRA PRADESH,31.0,7.8,458.0,1.0,3.4,2.0,670.0,
1523.0,B/W.- NEAR M/S ANDHRA SUGARS LTD.- KOVVUR - W.G.DIST.,ANDHRA PRADESH,28.0,7.8,213.0,1.0,0.5,0.0,3.0,
1524.0,O/W.-NEAR PARTAP NAGAR BRIIDGE -KAKINADA - E.G.DIST.- A.P,ANDHRA PRADESH,27.0,7.5,2400.0,0.9,11.7,0.0,3.0,
1533.0,DIGBOI- TINSUKIA DISTT.- ASSAM,ASSAM,27.0,7.1,139.0,0.7,0.1,0.0,1.0,
1534.0,KARBI ANGLONG DISTT.- ASSAM,ASSAM,25.0,6.8,325.0,2.7,0.1,0.0,360.0,
1535.0,SIBSAGAR - ASSAM,ASSAM,23.0,6.3,230.0,3.3,0.1,0.0,181.0,
1536.0,SIBSAGAR- ASSAM,ASSAM,24.0,6.2,280.0,5.6,0.1,0.0,1.0,
1537.0,(JORHAT- ASSAM,ASSAM,21.0,6.7,150.0,2.0,0.25,0.0,151.0,
1538.0,SILCHAR- ASSAM,ASSAM,12.0,5.5,108.0,2.9,2.65,0.0,635.0,
1539.0,BARPETA- ASSAM,ASSAM,27.0,7.5,544.0,1.5,0.45,180.0,1401.0,
1540.0,BONAIGAON- ASSAM,ASSAM,27.0,6.6,300.0,1.5,8.45,0.0,181.0,
1541.0,GUWAHATI- ASSAM,ASSAM,24.0,7.5,450.0,2.9,0.25,0.0,1.0,
1542.0,GUWAHATI- ASSAM,ASSAM,25.0,6.8,926.0,2.0,1.55,0.0,360.0,
2243.0,GROUND WATER FROM LEDO-MARGHERITA,ASSAM,22.0,6.1,351.0,0.9,0.85,0.0,1.0,
2244.0,GROUND WATER FROM NAZIRA,ASSAM,23.0,6.9,300.0,2.3,0.1,0.0,151.0,
2245.0,GROUND WATER FROM NUMALIGARH(NEAR NRL TE LABOR COLONY),ASSAM,20.0,6.6,126.0,0.6,0.4,0.0,1.0,
2246.0,GROUND WATER FROMSEMENCHAPARI,ASSAM,20.0,7.2,446.0,1.6,0.2,0.0,1.0,
2247.0,GROUND WATER FROM SILAPATHAR,ASSAM,20.0,6.6,116.0,2.5,0.1,0.0,1.0,
2248.0,GROUND WATER FROM LAKHIMPURTOWN,ASSAM,20.0,7.1,350.0,1.5,5.95,0.0,1.0,
2249.0,GROUND WATER FROM TEZPUR(MISSION CHARIALI),ASSAM,24.0,7.2,128.0,1.0,0.35,0.0,1.0,
2250.0,GROUND WATER FROM NAGAON(PANIGAON),ASSAM,27.0,6.9,457.0,2.1,0.1,0.0,181.0,
2251.0,GROUND WATER FROM JAGIROAD NRHPC EFFLUENT DISCHARGE POINT,ASSAM,27.0,6.9,2580.0,1.9,0.75,180.0,456.0,
2252.0,GROUND WATER NR MSW DUMPING SITE AT GARCHUK-GUWAHATI,ASSAM,26.0,6.8,1545.0,1.9,0.8,360.0,910.0,
2253.0,GROUND WATER FROM NALBARI,ASSAM,23.0,7.6,252.0,2.6,0.1,0.0,1.0,
2254.0,GROUND WATER FROM BARPETA ROAD(RLY STATION),ASSAM,26.0,7.7,445.0,0.6,0.2,365.0,751.0,
2255.0,GROUND WATER NEAR BPRL-DHALIGAON,ASSAM,27.0,6.7,129.0,1.7,0.85,0.0,151.0,
2256.0,GROUND WATER FROM KOKRAJHAR DISTRICT (HS SCHOOL ),ASSAM,28.0,7.0,466.0,1.2,0.1,0.0,1.0,
2257.0,GROUND WATER FROM DHUBRIDISTRICT (COLLEGE NAGAR ),ASSAM,29.0,6.5,419.0,0.6,0.1,0.0,1.0,
2258.0,GROUND WATER FROM GOALPARA DIST.(GOALPARA COLLEGE ),ASSAM,24.0,7.1,444.0,0.8,0.5,0.0,181.0,
2259.0,GROUND WATER FROM DIPHU (GOVT.COLLEGE),ASSAM,25.0,7.0,1221.0,1.3,0.1,0.0,635.0,
2260.0,GROUND WATER FROM HAMREN,ASSAM,20.0,6.5,121.0,1.0,0.1,0.0,1.0,
2261.0,GROUND WATER FROM HAFLONG,ASSAM,19.0,7.2,175.0,1.8,0.1,0.0,1.0,
2262.0,GROUND WATER FROM KARIMGANJ(COLLEGE),ASSAM,11.0,7.0,450.0,0.4,0.1,0.0,751.0,
2263.0,GROUND WATER FROM HIALAKANDI (NEAR ASTC BUS STAND ),ASSAM,18.0,7.1,328.0,1.6,0.1,0.0,456.0,
2264.0,GROUND WATER IN PANCHGRAMMARKET NEAR CACHAR PAPER MILL,ASSAM,19.0,7.5,2395.0,3.9,0.1,0.0,545.0,
2054.0,RAMHLUM (NORTHERN PART),MIZORAM,20.0,6.7,424.0,1.6,,,10.0,
2055.0,MISSION VENGTHLANG (SOUTHERN PART),MIZORAM,20.0,6.5,594.0,1.7,,,13.0,
1920.0,KAKCHING (THOUBAL DIST.),MANIPUR,28.0,7.0,115.0,,,,,
1921.0,HEIROK (THOBAL DIST.),MANIPUR,21.0,6.7,20.0,,,,,
1922.0,LAMKA (CHURACHANDPUR DIST.),MANIPUR,28.0,6.5,557.0,,,,,
1924.0,PALLEL (CHANDEL DIST.),MANIPUR,29.0,7.1,367.0,,,,30.0,
1405.0,WELL AT UDAIPUR (TUBEWELL)-,TRIPURA,27.0,7.3,523.0,,0.3,0.0,0.0,
1406.0,WELL AROUND UDAIPUR (TUBEWELL)-TRIPURA,TRIPURA,27.0,7.5,302.0,,0.05,0.0,0.0,
1730.0,KUNJBAN- AGARTALA- TRIPURA,TRIPURA,27.0,6.1,162.0,,0.02,0.0,0.0,
1731.0,LANKAMURA- TRIPURA,TRIPURA,27.0,7.0,58.0,,,0.0,0.0,
1732.0,A.D.NAGAR- AGARTALA- TRIPURA,TRIPURA,27.0,6.5,90.0,,0.01,0.0,0.0,
1733.0,SHIBNAGAR- AGARTALA- TRIPURA,TRIPURA,27.0,6.5,147.0,,,0.0,0.0,
1734.0,GANDHIGRAM- AGARTALA- TRIPURA,TRIPURA,27.0,7.0,148.0,,,0.0,0.0,
1620.0,AT RAIPUR REGION- CHHATISSGARH,CHHATTISGARH,26.0,7.5,891.0,0.7,17.8,,5.0,
1621.0,AT RAIPUR REGION-CHHATISSGARH,CHHATTISGARH,27.0,7.9,2336.0,2.3,10.2,,22.0,
1622.0,AT BILASPUR REGION,CHHATTISGARH,29.0,8.1,1906.0,0.1,50.0,,,
1623.0,AT BILASPUR REGION,CHHATTISGARH,29.0,8.1,2044.0,0.1,50.0,,,
1616.0,OPEN WELL/TUBE WELL INDUSTRIAL AREA- GOVINDPURA- BHOPAL,MADHYA PRADESH,28.0,7.5,450.0,2.1,,,16.0,
1617.0,OPEN WELL/TUBE WELL INDL AREAMANDIDEEP- RAISEN,MADHYA PRADESH,27.0,7.2,380.0,1.5,,,17.0,
1618.0,GW SAMPLING AT TWO POINTS IN INDUSTRIAL AREA MALANPUR- M.P,MADHYA PRADESH,18.0,7.2,965.0,2.2,0.85,,,
1619.0,GROUND WATER SAMPLING AT TWOPOINTS IN INDL AREA MALANPUR,MADHYA PRADESH,30.0,7.5,1489.0,1.0,0.85,,,
1897.0,TUBE WELL AT JAINABAD- NEAR TAPTI RIVER BRIDGE- PUMPING STN-BURHANPUR,MADHYA PRADESH,28.0,7.5,972.0,0.8,15.7,,7.0,
2143.0,KATHODA- JABALPUR,MADHYA PRADESH,24.0,7.8,924.0,1.1,5.3,,11.0,
2144.0,MADAI GRAM- JABALPUR,MADHYA PRADESH,24.0,7.7,1024.0,1.0,8.2,,11.0,
2145.0,MEHATWAS- NAGDA,MADHYA PRADESH,,7.6,2650.0,,2.9,,,
2146.0,BHAGATPURI VILLAGE- NAGDA,MADHYA PRADESH,,7.6,1250.0,,2.7,,,
2147.0,PRATAL NAGAR- DEWAS,MADHYA PRADESH,,8.0,2490.0,,1.2,,,
2149.0,CULVERT ON A.B.ROAD- MAKSI,MADHYA PRADESH,,7.3,948.0,,4.3,,,
2150.0,TRENCHING GROUND- NEAR GARDEN- DEV GURADIYA ROAD- INDORE,MADHYA PRADESH,28.0,7.6,1370.0,0.9,6.5,,5.0,
2151.0,TRENCHING GROUND IN THE PREMISES OF M/S RISHABH MASALA UDYOG- INDORE,MADHYA PRADESH,28.0,7.6,2295.0,1.4,2.9,,12.0,
2152.0,TRENCHING GROUND IN THE PREMISES OF M/S LAKHANI FOOT WEAR- INDORE,MADHYA PRADESH,28.0,7.2,2491.0,1.0,6.6,,5.0,
1555.0,AT KALA AMB- H.P,HIMACHAL PRADESH,27.0,7.9,1216.0,,,9.0,11.0,
1556.0,AT PAONTA SAHIB- H.P,HIMACHAL PRADESH,24.0,7.3,406.0,,,7.0,10.0,
1557.0,AT PARWANOO- H.P,HIMACHAL PRADESH,23.0,7.9,635.0,,,,,
1558.0,AT BADDI- H.P,HIMACHAL PRADESH,26.0,7.9,1014.0,,,,,
1559.0,AT BAROTIWALA- H.P,HIMACHAL PRADESH,26.0,8.1,473.0,,,,,
1560.0,AT NALAGARH- H.P,HIMACHAL PRADESH,26.0,8.5,1408.0,,,,,
1561.0,AT DAMTAL- H.P,HIMACHAL PRADESH,24.0,6.7,950.0,0.2,,9.0,110.0,
1562.0,AT UNA- H.P,HIMACHAL PRADESH,29.0,7.2,1114.0,,,,,
1872.0,SHIMLA DOWNSTREAM OF MSW DUMPING SITE,HIMACHAL PRADESH,13.0,7.8,507.0,9.6,,90.0,350.0,
1873.0,DHARAMSHALA KANGRA DOWNSTREAM OF MSWDUMPING SITE,HIMACHAL PRADESH,18.0,5.9,251.0,0.1,,5.0,257.0,
1875.0,MANDI-DOWNSTREAM OF MSW DUMPING SITE,HIMACHAL PRADESH,16.0,7.8,293.0,,,,,
1876.0,PARWANOO INDUSTRIAL AREA,HIMACHAL PRADESH,21.0,7.8,554.0,,,,,
1877.0,BADDI INDUSTRIAL AREA,HIMACHAL PRADESH,25.0,7.3,507.0,,,,,
1878.0,BAROTIWALA INDUSTRIAL AREA,HIMACHAL PRADESH,26.0,7.4,472.0,,,,,
1879.0,NALAGARH INDUSTRIAL AREA,HIMACHAL PRADESH,27.0,7.3,1474.0,,,,,
1880.0,KALA AMB INDUSTRIAL AREA,HIMACHAL PRADESH,26.0,7.4,597.0,,,8.0,10.0,
1881.0,PAONTA SAHIB INDUSTRIAL AREA,HIMACHAL PRADESH,24.0,7.2,642.0,,,7.0,12.0,
1882.0,MEHATPUR INDUSTRIAL AREA,HIMACHAL PRADESH,26.0,7.9,720.0,,,,,
1883.0,UNA INDUSTRIAL AREA,HIMACHAL PRADESH,26.0,7.9,640.0,,,,,
2039.0,SECTOR 15,CHANDIGARH,25.0,7.3,928.0,0.1,8.0,,,
2040.0,SECTOR  22,CHANDIGARH,25.0,7.2,922.0,0.7,8.05,,,
2041.0,SECTOR  34,CHANDIGARH,,,,,,,,
2042.0,SECTOR 47,CHANDIGARH,24.0,7.6,691.0,0.3,7.05,,,
2043.0,PALSORA VILLAGE,CHANDIGARH,25.0,7.2,887.0,0.3,6.85,,,
2044.0,DHANAS VILLAGE,CHANDIGARH,24.0,7.1,1058.0,0.4,9.17,,,
2045.0,DADU MAJRA,CHANDIGARH,25.0,7.2,1047.0,0.2,7.4,,,
1898.0,PETROL PUMP OPP. HERO CYCLE-LUDHIANA,PUNJAB,28.0,7.2,1300.0,,1.7,,,
1899.0,BHAGWAN SINGH- H.NO.907- DASMESH NAGAR- GALI NO. 6- LUDHIANA,PUNJAB,,7.1,1385.0,,19.0,,,
1900.0,GURCHAARAN SINGH HAIBOWAL DAIRY COMPLEX- LUDHIANA,PUNJAB,,7.2,550.0,,2.1,,,
1901.0,DUSSHERA GROUND INDUSTRIAL ESTATE- LUDHIANA,PUNJAB,,7.2,455.0,,1.9,,,
1902.0,SHUKLA TEA STAL POINT- LUDHIANA,PUNJAB,,7.3,516.0,,2.0,,,
1903.0,PUNJAB AGRICULTUREAL UNIVERSITY- LUDHIANA,PUNJAB,,7.2,575.0,,2.2,,,
19.0,WELL AT ELOOR- KERALA,KERALA,28.0,6.0,206.0,0.8,5.5,131.0,432.0,
22.0,WELL AT CHUNGAPALLY- KERALA,KERALA,28.0,5.7,118.0,0.6,2.3,,40.0,
35.0,WELL AT PUNALUR- KERALA,KERALA,28.0,7.1,317.0,0.8,12.3,240.0,680.0,
1581.0,PAPPANAMKODE-THIRUVANANTHAPURAM,KERALA,26.0,5.7,265.0,0.45,4.8,,90.0,
1582.0,NEDUMANGAD-THIRUVANANTHAPURAM,KERALA,26.0,6.3,490.0,0.45,4.9,,25.0,
1583.0,NEDUMANGAD-THIRUVANANTHAPURAM,KERALA,28.0,4.7,191.0,0.7,12.3,50.0,110.0,
1584.0,CHERTHALA-ALLEPPY- KERALA,KERALA,29.0,7.5,175.0,0.7,2.0,125.0,415.0,
1585.0,VYTTILA-ERNAKULAM,KERALA,28.0,7.9,407.0,0.5,1.9,,120.0,
1586.0,EDAYAR ERNAKULAM DISTT.,KERALA,28.0,6.2,169.0,0.6,3.1,25.0,135.0,
1587.0,KALAMASSERY ERNAKULAM,KERALA,28.0,5.2,151.0,0.4,5.3,5.0,70.0,
1588.0,PUNKUNNAM TRISSUR DISTT.,KERALA,27.0,6.3,117.0,1.3,2.4,60.0,210.0,
1589.0,MALAPURAM - KERALA,KERALA,27.0,5.9,325.0,1.3,3.3,400.0,637.0,
1590.0,MAVOOR- KOZHIKKODE DISTT.- KERALA,KERALA,28.0,6.2,131.0,0.4,4.2,30.0,115.0,
1591.0,KANNUR (MUNICIPALITY) KANNUR,KERALA,30.0,4.6,94.0,0.9,8.3,50.0,240.0,
1592.0,PAYYANNUR- KANNUR DISTT.,KERALA,29.0,5.7,159.0,0.9,6.0,240.0,645.0,
2308.0,FATHIMAPURAM (CHANGANASSERY),KERALA,28.0,5.7,197.0,0.4,2.9,11.0,24.0,
2309.0,KAROOR (PALA),KERALA,27.0,5.8,82.0,0.5,4.7,110.0,170.0,
2310.0,VAIKOM,KERALA,28.0,6.0,95.0,0.9,4.2,8.0,17.0,
2311.0,VADAVATHOOR (KOTTAYAM),KERALA,28.0,4.8,159.0,0.7,0.1,14.0,22.0,
2313.0,SARVODAPURAM- ALAPPUZHA,KERALA,28.0,7.3,183.0,0.5,0.1,300.0,600.0,
2314.0,KUREEPUZHA (KOLLAM),KERALA,27.0,7.3,306.0,0.7,7.5,200.0,300.0,
2315.0,K.M.M.L.(KOLLAM),KERALA,28.0,7.6,464.0,0.6,9.6,60.0,100.0,
2316.0,CHELLORA TRENCHING GROUND(KANNUR),KERALA,28.0,4.1,52.0,0.9,2.5,0.0,50.0,
2317.0,PUNNALPETTIPPALAM (TELLICHERRYMUNICIPALITY),KERALA,28.0,6.5,373.0,1.5,2.5,140.0,1300.0,
2320.0,MANJERI,KERALA,26.0,5.6,164.0,0.6,1.7,333.0,866.0,
2321.0,LALOOR (THRISSUR),KERALA,28.0,5.8,530.0,1.0,8.5,120.0,370.0,
2322.0,OLLUR (THRISSUR),KERALA,25.0,4.8,240.0,0.9,6.1,580.0,1240.0,
2323.0,BRAHMAPURAM M.S.W.DUMPARK (ERNAKULAM),KERALA,27.0,6.0,200.0,0.2,1.0,240.0,650.0,
2324.0,HAZARDOUS WASTE DUMP(AMBALAMUGHAL),KERALA,28.0,7.2,270.0,1.5,0.1,0.0,0.0,
2327.0,KARUKAMANI,KERALA,27.0,7.2,952.0,0.7,1.4,12.0,300.0,
32.0,WELL AT MUSIRI- TAMIL NADU,TAMIL NADU,30.0,7.1,1850.0,0.3,0.83,166.0,260.0,
1449.0,COLLECTOR WELL AT THIRUPUVANAM FOR MADURAI WAT. SUPPLY SCHEME,TAMIL NADU,30.0,7.3,780.0,1.9,0.1,2.0,7.0,
1397.0,WELL AT MUTHIALPET AREA(I),PONDICHERRY,27.0,6.9,1958.0,,0.3,,,
1398.0,WELL AT THENGAITHITTU AREA-(II),PONDICHERRY,30.0,7.1,1094.0,,0.1,,,
1453.0,WELL AT MUTHARAPLATYAM (PWD),PONDICHERRY,30.0,6.7,549.0,,2.7,,,
1454.0,WELL AT KALAPET-PONDI.UNIVER.ADMN.BLOCK,PONDICHERRY,29.0,6.5,172.0,,0.7,,,
1687.0,NEHRU STATUE- PONDICHERRY,PONDICHERRY,30.0,7.1,2240.0,,,,,
1688.0,KATTERIKUPPAM- PODICHERRY,PONDICHERRY,32.0,7.2,670.0,,0.3,,,
1689.0,CHUNMBAR RIVER- PONDICHERRY,PONDICHERRY,30.0,8.6,700.0,4.3,6.5,,,
2009.0,KURUMBAPET,PONDICHERRY,29.0,6.6,383.0,,2.0,,,
2010.0,METTUPALAYAM,PONDICHERRY,30.0,6.5,483.0,,3.9,,,
2011.0,URUVAIYAR,PONDICHERRY,33.0,7.2,1383.0,,0.1,,,
2012.0,KARUVADIKUPPAM,PONDICHERRY,37.0,6.9,251.0,,2.8,,,
2013.0,T.R.PATTINAM- KARAIKAL,PONDICHERRY,29.0,8.3,1737.0,,0.2,,,
2014.0,VADAMATTAM- KARAIKAL,PONDICHERRY,28.0,8.0,1532.0,,0.1,,,
1440.0,WELL AT SOMNATH INDL ESTATE,DAMAN AND DIU,,7.5,1603.0,38.5,46.55,,,
1984.0,INDL.ESTATE TARAPUR,MAHARASHTRA,30.0,8.5,457.0,3.0,0.1,25.0,225.0,
1985.0,MIRA-BHAYANDER,MAHARASHTRA,30.0,8.5,7234.0,7.0,2.6,70.0,550.0,
1986.0,DAHANU,MAHARASHTRA,27.0,7.5,1086.0,3.4,0.1,13.0,170.0,
1987.0,VASAI,MAHARASHTRA,28.0,8.1,1019.0,6.0,0.7,25.0,350.0,
1988.0,PALGHAR,MAHARASHTRA,28.0,7.7,3333.0,3.0,6.05,16.0,178.0,
1990.0,BMW SITE- BURUDGAON- AHMEDNAGAR,MAHARASHTRA,29.0,7.3,1874.0,9.0,5.1,26.0,58.0,
1991.0,MSW SITE- PATHARDI- NASIK,MAHARASHTRA,25.0,7.2,396.0,4.1,4.9,7.05,24.5,
1992.0,MSW SITE- PIMPRI-CHINCHWAD- PUNE,MAHARASHTRA,33.0,8.0,1160.0,6.7,0.1,125.0,563.0,
1993.0,PHANDARPUR- GANGAPUR-AURANGABAD,MAHARASHTRA,31.0,7.8,1667.0,5.8,4.6,9.0,350.0,
1995.0,KHAPERKHEDA- NAGPUR,MAHARASHTRA,21.0,7.7,1045.0,11.0,5.3,11.0,27.0,
1996.0,KORADI- NAGPUR,MAHARASHTRA,22.0,7.7,1467.0,13.0,12.0,4.0,21.0,
