STATION CODE,LOCATIONS,STATE,Temp,DO,PH,Conductivity,BOD,NI,Fec_col,Tot_col,year,WQI,WQI clf
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",PONDICHERRY,26.0,7.0,7.6,593.0,0.25,1.95,233.0,465.0,2008.0,54.786868695652174,1
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",TAMILNADU,25.0,7.6,6.6,118.0,1.15,0.15,70.0,180.0,2008.0,38.54084695652173,2
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",TAMILNADU,27.0,6.8,6.6,179.0,1.88,0.2,118.0,253.0,2008.0,49.94724927536232,2
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",TAMILNADU,28.0,6.8,6.7,172.0,2.14,0.19,263.0,402.0,2008.0,57.219415942029,1
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",TAMILNADU,28.0,6.9,7.1,260.0,1.78,0.13,110.0,200.0,2008.0,57.08266898550723,1
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",TAMILNADU,27.0,7.3,6.6,94.0,1.27,0.17,73.0,150.0,2008.0,41.10295449275362,2
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",TAMILNADU,26.0,7.4,6.7,88.0,1.03,0.15,89.0,173.0,2008.0,40.58854086956522,2
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",TAMILNADU,28.0,7.2,7.2,439.0,2.28,0.14,236.0,415.0,2008.0,64.67378144927537,1
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",TAMILNADU,27.0,6.8,7.6,749.0,2.25,0.36,424.0,699.0,2008.0,77.58610260869565,0
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",KARNATAKA,26.0,6.9,7.3,252.0,4.33,1.0,322.0,858.0,2008.0,88.05058898550725,0
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,KARNATAKA,29.0,7.0,7.3,46.0,1.0,0.52,49.0,707.0,2008.0,51.92802202898552,1
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,KARNATAKA,31.0,7.0,7.3,40.0,1.0,0.52,12.0,81.0,2008.0,50.97128202898551,0
2352,"RIVER VAMSHADHARA, KALINGAPATNAM,VIZIANAGARAM",ANDHRA PRADESH,30.0,7.7,8.1,195.0,1.1,0.7,0.0,10.0,2008.0,62.14983333333333,1
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",HIMACHAL PRADESH,23.0,8.0,8.2,572.0,0.5,0.52,12.0,26.0,2008.0,57.463352463768096,1
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",HIMACHAL PRADESH,23.0,4.9,7.8,704.0,3.5,0.52,57.0,375.0,2008.0,93.08936811594202,0
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",PUNJAB,20.0,5.9,7.2,703.0,5.4,2.05,1950.0,21000.0,2008.0,141.22115855072465,0
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",PUNJAB,21.0,5.3,7.4,1095.0,27.0,3.35,48000.0,217500.0,2008.0,1399.9462536231886,0
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",PUNJAB,21.0,5.7,7.3,732.0,10.7,2.4,5450.0,45500.0,2008.0,273.6195791304348,0
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",PUNJAB,21.0,5.0,7.2,983.0,26.1,3.05,32250.0,135000.0,2008.0,1023.6682744927537,0
1698,"D/S CHHATBIR, PUNJAB",PUNJAB,20.0,5.0,7.3,748.0,7.4,2.65,12500.0,90000.0,2008.0,413.4014411594203,0
1699,"U/S DHAKANSU NALLAH, PUNJAB",PUNJAB,20.0,5.1,7.2,760.0,13.5,2.55,22000.0,122500.0,2008.0,682.2732608695653,0
1700,"D/S DHAKANSU NALLAH, PUNJAB",PUNJAB,21.0,4.5,7.2,856.0,23.8,3.45,34000.0,232500.0,2008.0,1065.8549026086955,0
1701,"D/S JHARMAL NADI, PUNJAB",PUNJAB,21.0,4.4,7.2,1184.0,18.1,3.75,17250.0,70000.0,2008.0,610.0595495652174,0
1702,"U/S JHARMAL NADI, PUNJAB",PUNJAB,20.0,4.5,7.4,1186.0,22.7,3.07,13000.0,78333.0,2008.0,561.604015942029,0
1703,"GHAGGER AT MOONAK, PUNJAB",PUNJAB,21.0,5.2,7.5,1036.0,28.5,3.55,28750.0,155000.0,2008.0,976.2752272463767,0
1704,"D/S SARDULGARH, PUNJAB",PUNJAB,21.0,5.5,7.6,973.0,27.8,3.33,130500.0,392500.0,2008.0,3271.2586530434783,0
1705,"U/S SARDULGARH, PUNJAB",PUNJAB,21.0,5.6,7.6,951.0,25.8,3.23,22500.0,712500.0,2008.0,936.6577927536232,0
1885,RIVER GHAGGAR AT D/S OF SURAJPUR,HARYANA,25.0,6.4,7.9,378.0,4.1,0.94,233.0,465.0,2008.0,96.80386376811592,0
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",RAJASTHAN,21.0,5.4,7.8,438.0,1.7,0.41,3.0,6.0,2008.0,73.40520666666666,1
1424,"IMPHAL AT MAHABALI, MANIPUR",MANIPUR,27.0,7.9,6.7,120.0,1.2,0.52,233.0,135.0,2008.0,42.90947942028985,2
1457,"IMPHAL AT KOIRENGEI, MANIPUR",MANIPUR,26.0,6.2,7.3,135.0,1.8,0.52,233.0,113.0,2008.0,66.81361768115941,1
1627,"KIYAMGI, MANIPUR",MANIPUR,27.0,8.2,7.6,176.0,1.9,0.52,233.0,135.0,2008.0,63.29893855072464,1
1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",MANIPUR,28.0,6.6,7.4,112.0,1.2,0.52,233.0,91.0,2008.0,61.30416985507247,1
1458,"IRIL AT PORAMPET, MANIPUR",MANIPUR,26.0,7.9,7.8,196.0,0.8,0.52,233.0,73.0,2008.0,58.46775942028986,1
1624,"LILONG, MANIPUR",MANIPUR,29.0,9.0,8.0,269.0,1.8,0.52,233.0,155.0,2008.0,65.53390289855072,1
1925,KHUGA RIVER (CHURACHANDPUR DIST.),MANIPUR,28.0,6.7,8.0,698.0,1.8965,0.52,233.0,465.0,2008.0,77.61570089855073,0
1926,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.)",MANIPUR,30.0,9.6,7.6,633.0,1.8965,0.52,233.0,30.0,2008.0,56.61017915942028,1
1625,"HUMP BRIDGE, MANIPUR",MANIPUR,27.0,3.2,6.8,389.0,26.0,0.52,233.0,633.0,2008.0,286.9549063768115,0
1626,"HEIRANGOITHONG, MANIPUR",MANIPUR,28.0,5.5,7.5,375.0,24.0,0.52,233.0,383.0,2008.0,270.2798263768116,0
1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,19.0,5.0,3.2,630.0,7.0,2.5,27.0,33.0,2008.0,43.19624115942029,2
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,26.0,7.0,7.8,122.0,0.65,0.52,233.0,3.0,2008.0,61.43806202898551,1
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,26.0,7.2,7.8,130.0,0.93,0.1,233.0,3.0,2008.0,62.91028811594203,1
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,25.0,6.6,8.0,151.0,0.98,0.52,233.0,6.0,2008.0,69.76260985507247,1
2053,TUIRIAL LOWER CATCHMENT,MIZORAM,25.0,6.7,7.9,188.0,1.03,0.52,233.0,8.0,2008.0,67.99670289855074,1
1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",TRIPURA,28.0,6.1,7.7,120.0,1.36,0.52,264.0,350.0,2008.0,71.07776463768117,1
1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",TRIPURA,29.0,5.4,7.3,141.0,2.67,0.08,285.0,510.0,2008.0,79.55330666666667,0
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,28.0,5.8,7.8,161.0,2.93,0.1,518.0,588.0,2008.0,93.7835255072464,0
1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",DAMAN & DIU,27.0,6.7,7.6,253.0,1.8965,2.8,233.0,465.0,2007.0,70.82308089855073,1
1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",GUJARAT,25.0,7.0,7.7,448.0,0.4,0.2,17.0,42.0,2007.0,52.76077536231884,1
1860,BALEHWAR KHADI AT N.H. NO. 8,GUJARAT,27.0,4.9,7.7,904.0,3.6,0.52,13950.0,32750.0,2007.0,406.440368115942,0
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,GUJARAT,28.0,6.4,8.0,477.0,2.4,0.52,12325.0,22825.0,2007.0,355.61972376811593,0
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,GUJARAT,29.0,6.7,7.9,14111.0,2.9,0.52,10725.0,21000.0,2007.0,324.1044428985508,0
1865,RIVER DHADHAR AT KOTHWADA,GUJARAT,28.0,5.7,7.6,868.0,4.2,0.4,5.0,57.0,2007.0,90.76887246376812,0
1148,"AMBIKA AT BILIMORA, GUJARAT",GUJARAT,30.0,6.2,8.0,899.0,3.1,0.52,10275.0,16500.0,2007.0,316.1746376811594,0
1149,"KOLAK AT PATALIA BDG., GUJARAT",GUJARAT,26.0,4.8,7.6,14426.0,10.4,0.1,32.0,148.0,2007.0,153.54773507246375,0
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",GUJARAT,27.0,4.2,7.8,589.0,4.0,0.52,23575.0,50250.0,2007.0,631.5779768115942,0
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",GOA,30.0,6.8,7.5,2870.0,2.5,0.1,582.0,1114.0,2007.0,82.08439594202899,0
1475,ZUARI AT PANCHAWADI,GOA,29.0,6.5,6.9,1690.0,1.5,0.1,555.0,1331.0,2007.0,63.451096811594205,1
1476,"MANDOVI AT TONCA, MARCELA, GOA",GOA,29.0,6.5,7.1,3110.0,1.6,0.1,1243.0,2056.0,2007.0,83.4849968115942,0
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",GOA,27.0,7.2,7.2,70.0,1.6,0.1,1554.0,2887.0,2007.0,88.24050811594205,0
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",GOA,28.0,7.2,6.8,60.0,2.1,0.1,5778.0,10403.0,2007.0,180.72422811594203,0
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",GOA,28.0,7.4,7.1,80.0,1.4,0.1,475.0,1010.0,2007.0,59.51529420289855,1
1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",GOA,28.0,7.2,6.9,80.0,1.3,0.1,1009.0,1938.0,2007.0,68.12582811594204,1
1547,"RIVER TALPONA AT CANACONA, GOA",GOA,29.0,7.4,7.0,66.0,2.0,0.1,700.0,1451.0,2007.0,68.15693420289855,1
1548,"RIVER ASSONORA AT ASSONORA, GOA",GOA,28.0,6.3,6.6,66.0,1.6,0.1,1427.0,3293.0,2007.0,79.43603072463767,0
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",MAHARASHTRA,26.0,6.4,7.3,103.0,4.0,0.24,126.0,753.0,2007.0,83.0642904347826,0
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",MAHARASHTRA,27.0,6.7,7.4,103.0,3.9,0.22,64.0,644.0,2007.0,81.07546289855071,0
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",MAHARASHTRA,28.0,6.6,7.5,97.0,3.7,0.25,16.0,169.0,2007.0,80.35880985507248,0
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",MAHARASHTRA,28.0,5.7,7.2,531.0,5.3,0.75,116.0,456.0,2007.0,96.06707913043476,0
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",MAHARASHTRA,25.0,6.4,7.1,113.0,3.9,0.47,60.0,400.0,2007.0,77.19817710144926,0
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",MAHARASHTRA,25.0,6.6,7.2,88.0,3.9,0.45,228.0,1146.0,2007.0,81.84123652173913,0
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",MAHARASHTRA,22.0,6.2,7.3,117.0,4.0,0.5,169.0,638.0,2007.0,84.98297101449273,0
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",KERALA,28.0,5.5,6.6,1314.0,1.7,0.4,290.0,668.0,2007.0,58.77208637681159,1
18,"PERIYAR AT KALADY, KERALA",KERALA,27.0,7.5,6.8,32.0,0.8,0.3,200.0,738.0,2007.0,42.38897391304348,2
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,28.0,6.7,6.8,42.0,1.0,0.4,230.0,804.0,2007.0,48.69872289855073,2
20,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,28.0,6.9,6.7,73.0,0.5,0.2,688.0,1242.0,2007.0,51.77766231884058,1
21,"CHALIYAR AT CHUNGAPALLY, KERALA",KERALA,28.0,6.8,6.9,7920.0,0.5,0.2,391.0,813.0,2007.0,50.79900927536234,0
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",KERALA,29.0,7.4,7.2,49.0,1.1,0.3,327.0,641.0,2007.0,55.258760869565215,1
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,28.0,7.2,6.8,58.0,1.5,0.3,173.0,556.0,2007.0,49.3976147826087,2
1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",KERALA,29.0,6.8,6.6,115.0,2.0,0.5,148.0,635.0,2007.0,51.77524927536232,1
1155,"KARAMANA AT MOONNATTUMUKKU, KERALA",KERALA,28.0,0.8,6.8,2156.0,7.4,1.0,14825.0,20733.0,2007.0,461.20021333333335,0
1156,"PAMBA AT CHENGANNUR, KERALA",KERALA,26.0,7.1,6.1,34.0,0.6,0.5,1300.0,1975.0,2007.0,54.995368405797095,1
1341,"PAMBA AT THAKAZHY, KERALA",KERALA,26.0,5.9,6.2,52.0,0.5,0.6,1100.0,1775.0,2007.0,57.17010521739132,1
1565,"PAMBA DOWN, KERALA",KERALA,26.0,5.1,6.2,55.0,1.1,0.4,1275.0,2000.0,2007.0,70.22579420289856,1
1339,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,26.0,6.7,6.2,43.0,0.7,0.4,1325.0,2100.0,2007.0,60.111962898550736,1
1340,"MANIMALA  AT KALLOOPARA, KERALA",KERALA,26.0,5.8,6.2,34.0,0.6,0.3,975.0,1625.0,2007.0,55.70413217391307,1
1384,"MANIMALA AT THONDRA, KERALA",KERALA,26.0,6.4,6.2,39.0,0.7,0.4,1375.0,1900.0,2007.0,62.61534376811594,1
1342,"ACHENKOIL AT THUMPAMON, KERALA",KERALA,26.0,6.6,6.3,41.0,0.6,0.3,1033.0,1442.0,2007.0,54.834516521739125,1
1443,"ACHENKOIL AT CHENNITHULA, KERALA",KERALA,26.0,5.4,6.2,47.0,0.7,0.5,1250.0,1825.0,2007.0,64.65990666666667,1
1442,"VAMANAPURAM, KERALA",KERALA,28.0,6.7,6.7,80.0,1.3,0.5,1655.0,3050.0,2007.0,81.62423623188407,0
1563,"AMARAVILA, KERALA",KERALA,27.0,6.4,7.0,112.0,1.4,0.7,3850.0,5725.0,2007.0,138.28760376811596,0
1564,"AYUR, KERALA",KERALA,29.0,6.3,7.1,83.0,1.0,0.4,643.0,1080.0,2007.0,65.02811072463768,1
1566,"THIRURANGADY, KERALA",KERALA,28.0,6.2,6.5,95.0,0.8,1.2,1075.0,2550.0,2007.0,63.28350434782608,1
1567,"KUTTIYADY ESTATE, KERALA",KERALA,28.0,6.9,6.4,41.0,0.5,0.2,83.0,285.0,2007.0,32.98158231884058,2
1568,"VALAYAM, KERALA",KERALA,27.0,6.8,6.5,51.0,0.5,0.2,98.0,435.0,2007.0,35.56536927536233,2
1569,"THALIPARAMBA, KERALA",KERALA,28.0,6.6,6.9,11654.0,0.7,0.3,338.0,963.0,2007.0,53.22569652173913,1
1570,"HOSDURG, KERALA",KERALA,28.0,7.0,7.2,11962.0,0.3,0.3,68.0,550.0,2007.0,46.978448695652176,2
1571,"KAKKADAVU,  KERALA",KERALA,28.0,7.5,6.9,52.0,0.5,0.2,138.0,685.0,2007.0,40.08098057971015,2
1572,"PADIYATHADKA, KERALA",KERALA,28.0,7.4,6.8,68.0,0.3,0.2,160.0,725.0,2007.0,37.554187536231886,2
1573,"IRUMPANAM, KERALA",KERALA,29.0,2.8,6.6,1239.0,2.3,0.6,263.0,645.0,2007.0,76.47624086956525,0
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",ANDHRA PRADESH,28.0,6.2,7.6,380.0,0.5,0.5,1318.0,24583.0,2007.0,89.92763101449275,0
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",ODISHA,30.0,7.9,7.9,382.0,2.1,0.21,993.0,2700.0,2007.0,89.09232608695653,0
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",ODISHA,30.0,7.2,7.7,244.0,1.2,0.51,980.0,1793.0,2007.0,80.5367347826087,0
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",ODISHA,32.0,6.7,7.6,231.0,1.5,0.56,1460.0,3133.0,2007.0,94.76717623188408,0
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",PONDICHERRY,29.0,7.0,8.1,637.0,3.5,1.2,233.0,465.0,2007.0,92.16354869565215,0
1159,"TAMBIRAPARANI AT PAPAVINASAM,TAMILNADU",TAMILNADU,26.0,7.5,6.5,65.0,1.0,0.15,108.0,319.0,2007.0,36.81685391304348,2
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",TAMILNADU,28.0,6.8,6.5,88.0,0.9,0.11,111.0,233.0,2007.0,39.34732927536232,2
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",TAMILNADU,29.0,6.8,6.5,128.0,1.8,0.15,295.0,507.0,2007.0,51.45398260869565,1
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",TAMILNADU,32.0,7.8,7.2,250.0,1.9,0.15,128.0,249.0,2007.0,55.95969304347827,1
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",TAMILNADU,28.0,7.2,6.4,71.0,1.2,0.12,67.0,165.0,2007.0,37.3525747826087,2
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",TAMILNADU,27.0,7.4,6.5,71.0,1.5,0.12,98.0,189.0,2007.0,41.472380869565214,2
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",TAMILNADU,31.0,7.6,7.1,428.0,2.5,0.15,226.0,443.0,2007.0,62.74470695652174,1
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",TAMILNADU,28.0,6.8,7.2,856.0,2.1,0.32,213.0,348.0,2007.0,64.59314927536234,1
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",KARNATAKA,27.0,7.3,7.3,152.0,2.0,1.28,333.0,998.0,2007.0,65.78359449275362,1
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN B/C WITH RIVER NETHRAVATHI,KARNATAKA,28.0,6.9,7.2,58.0,1.0,0.52,14.0,55.0,2007.0,49.75880898550724,2
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,KARNATAKA,29.0,7.0,7.2,56.0,1.0,0.52,4.0,16.5,2007.0,49.04781202898551,2
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",HIMACHAL PRADESH,22.0,7.9,7.9,385.0,2.5,0.25,11.0,24.0,2007.0,70.34723942028985,1
1884,KALA AMB D/S MARKANDA RIVER,HARYANA,18.0,3.9,7.9,2422.0,74.8,0.78,233.0,465.0,2007.0,735.0996243478262,0
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",HIMACHAL PRADESH,24.0,4.9,7.6,972.0,19.6,1.8,328.0,718.0,2007.0,238.3980347826087,0
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",PUNJAB,20.0,7.4,7.5,413.0,2.1,1.23,1663.0,10775.0,2007.0,101.25560086956524,0
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA), PUNJAB",PUNJAB,21.0,6.1,7.8,632.0,8.1,2.9,37250.0,162500.0,2007.0,985.9126979710144,0
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",PUNJAB,21.0,6.7,7.6,425.0,7.4,2.88,22250.0,78750.0,2007.0,623.3850495652175,0
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (A/C), PUNJAB",PUNJAB,21.0,6.3,7.7,619.0,7.3,3.28,28250.0,125000.0,2007.0,769.0216107246378,0
1698,"GHAGGAR AT D/S CHHATBIR, PUNJAB",PUNJAB,22.0,6.4,7.7,439.0,4.2,2.2,60275.0,440750.0,2007.0,1518.159143768116,0
1699,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",PUNJAB,22.0,6.5,7.7,686.0,9.8,2.6,19750.0,105000.0,2007.0,597.8798301449276,0
1700,"GHAGGAR AT D/S DHAKANSU NALLAH, PUNJAB",PUNJAB,21.0,6.4,7.8,754.0,13.8,2.53,56500.0,227500.0,2007.0,1474.637223768116,0
1701,"GHAGGAR AT D/S JHARMAL NADI, PUNJAB",PUNJAB,22.0,6.3,7.7,615.0,8.2,3.7,34500.0,622500.0,2007.0,1024.6084507246378,0
1702,"GHAGGAR AT U/S JHARMAL NADI, PUNJAB",PUNJAB,21.0,6.2,7.6,457.0,3.7,2.23,8633.0,49000.0,2007.0,285.4933576811594,0
1703,"GHAGGER AT MOONAK, PUNJAB",PUNJAB,21.0,6.0,7.8,690.0,9.6,3.0,16250.0,117500.0,2007.0,525.6954782608695,0
1704,"GHAGGAR AT D/S SARDULGARH, PUNJAB",PUNJAB,21.0,5.9,7.8,692.0,11.1,3.5,94000.0,222500.0,2007.0,2280.8846718840578,0
1705,"GHAGGAR AT U/S SARDULGARH, PUNJAB",PUNJAB,21.0,5.9,7.7,699.0,10.4,3.33,60500.0,967500.0,2007.0,1696.4852252173914,0
1885,RIVER GHAGGAR AT D/S OF SURAJPUR,HARYANA,22.0,6.5,8.2,1315.0,2.2,0.05,233.0,465.0,2007.0,84.8208101449275,0
2047,"NNANCHOE (ATTAWA CHOE), CHANDIGARH",CHANDIGARH,29.0,6.7,7.2,198.0,50.0,0.27,233.0,465.0,2007.0,489.4025495652173,0
2048,"PATIALA KI RAO, CHANDIGARH",CHANDIGARH,30.0,6.7,7.4,198.0,50.0,0.4,233.0,465.0,2007.0,492.8887628985507,0
2049,"SUKHNA CHOE, CHANDIGARH",CHANDIGARH,29.0,1.0,7.3,198.0,49.7,0.6,233.0,465.0,2007.0,515.9409860869566,0
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",RAJASTHAN,19.0,5.6,7.4,168.0,2.2,0.38,5.0,16.0,2007.0,69.90875275362319,1
2050,"TLAWNG UPSTREAM AIZAWL, MIZORAM",MIZORAM,25.0,6.7,7.9,135.0,0.4,0.52,233.0,3.0,2007.0,62.40718289855074,1
2051,"TLAWNG DOWNSTREAM AIZAWL, MIZORAM",MIZORAM,25.0,6.5,7.9,195.0,0.6,0.52,233.0,3.0,2007.0,65.15295681159421,1
2052,"TUIRIAL UPPER CATCHMENT, MIZORAM",MIZORAM,24.0,7.3,7.8,219.0,0.5,0.52,233.0,465.0,2007.0,58.78998115942029,1
2053,"TUIRIAL LOWER CATCHMENT, MIZORAM",MIZORAM,24.0,7.7,7.9,227.0,0.4,0.52,233.0,15.0,2007.0,57.619193333333335,1
1424,"IMPHAL AT MAHABALI, MANIPUR",MANIPUR,23.0,6.2,7.0,132.0,1.6,0.52,233.0,102.0,2007.0,59.83213768115942,1
1457,"IMPHAL AT KOIRENGEI, MANIPUR",MANIPUR,23.0,6.4,7.4,137.0,2.1,0.52,233.0,58.0,2007.0,70.23138376811595,1
1458,"IRIL AT PORAMPET, MANIPUR",MANIPUR,23.0,6.4,7.6,200.0,1.0,0.52,233.0,36.0,2007.0,63.97520376811593,1
1624,"LILONG, MANIPUR",MANIPUR,23.0,7.0,7.6,210.0,2.4,0.52,100.0,137.0,2007.0,70.5666020289855,1
1625,"HUMP BRIDGE, MANIPUR",MANIPUR,23.0,3.6,7.2,249.0,4.9,0.52,233.0,383.0,2007.0,105.11155855072464,0
1626,"HEIRANGOITHONG, MANIPUR",MANIPUR,23.0,3.7,7.5,224.0,4.0,0.52,233.0,394.0,2007.0,101.8685915942029,0
1627,"KIYAMGI, MANIPUR",MANIPUR,24.0,7.1,7.3,156.0,2.0,0.52,233.0,89.0,2007.0,64.25357507246378,1
1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",MANIPUR,23.0,7.1,7.2,127.0,2.0,0.52,233.0,60.0,2007.0,62.50481507246377,1
1925,KHUGA RIVER (CHURACHANDPUR DIST.) MANIPUR,MANIPUR,22.0,5.8,7.6,258.0,1.7,0.52,233.0,118.0,2007.0,73.08892550724637,1
1926,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.) MANIPUR",MANIPUR,24.0,8.4,7.9,383.0,0.8,0.52,233.0,180.0,2007.0,57.86300463768118,1
1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",MEGHALAYA,20.0,8.1,7.2,221.0,5.4,1.95,213.0,373.0,2007.0,87.59463217391306,0
1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT., MEGHALAYA",MEGHALAYA,18.0,6.1,3.1,738.0,5.5,2.73,32.0,45.0,2007.0,23.052331304347824,3
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",MEGHALAYA,16.0,8.0,7.0,164.0,1.7,1.6,1600.0,2067.0,2007.0,82.82589246376811,0
1632,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,19.0,5.4,7.2,153.0,1.7,1.78,213.0,278.0,2007.0,67.77713333333334,1
1633,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",MEGHALAYA,18.0,7.0,7.0,161.0,1.7,2.43,250.0,375.0,2007.0,57.51960869565218,1
1403,"GUMTI AT U/S SOUTH TRIPURA, TRIPURA",TRIPURA,27.0,5.2,7.4,120.0,1.4,0.05,203.0,280.0,2007.0,69.13874057971015,1
1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",TRIPURA,27.0,4.7,7.4,139.0,1.8965,0.11,308.0,440.0,2007.0,78.30563336231884,0
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,27.0,5.4,7.4,128.0,3.0,0.06,353.0,565.0,2007.0,85.72032,0
1927,"SEKMAI RIVER, KAKCHING (THOUBAL DIST.)",MANIPUR,23.0,6.9,7.2,233.0,1.5,0.52,233.0,119.0,2007.0,59.07728898550724,1
1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",DAMAN & DIU,27.0,6.7,7.61,168.2,1.8965,10.3,233.0,465.0,2006.0,71.79802489855072,1
